Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
2150,3,B,20130512,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,2
2200,4,A,20130516,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,2
2250,3,A,20130512,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,6
2250,3,B,20130512,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,2
2250,10,A,20140624,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,2
2250,10,B,20140624,Rusty-fronted Barwing,Leiotrichidae Actinodura egertoni,2
2050,7,B,20140610,Streak-throated Barwing,Leiotrichidae Sibia waldeni,2
2150,5,A,20130520,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2250,4,A,20140505,Streak-throated Barwing,Leiotrichidae Sibia waldeni,3
2300,2,A,20120520,Streak-throated Barwing,Leiotrichidae Sibia waldeni,2
2300,4,A,20130516,Streak-throated Barwing,Leiotrichidae Sibia waldeni,3
2300,5,B,20130507,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2300,7,A,20140615,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2350,1,A,20120515,Streak-throated Barwing,Leiotrichidae Sibia waldeni,6
2350,1,B,20120515,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2400,3,A,20130506,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2400,4,A,20130515,Streak-throated Barwing,Leiotrichidae Sibia waldeni,2
2400,11,B,20140702,Streak-throated Barwing,Leiotrichidae Sibia waldeni,3
2500,3,B,20130506,Streak-throated Barwing,Leiotrichidae Sibia waldeni,5
2550,11,B,20140703,Streak-throated Barwing,Leiotrichidae Sibia waldeni,2
2600,4,B,20130516,Streak-throated Barwing,Leiotrichidae Sibia waldeni,2
2600,7,B,20140616,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2600,9,A,20140626,Streak-throated Barwing,Leiotrichidae Sibia waldeni,2
2650,5,A,20130509,Streak-throated Barwing,Leiotrichidae Sibia waldeni,5
2650,7,A,20140616,Streak-throated Barwing,Leiotrichidae Sibia waldeni,1
2700,12,A,20140703,Streak-throated Barwing,Leiotrichidae Sibia waldeni,4
2700,12,B,20140703,Streak-throated Barwing,Leiotrichidae Sibia waldeni,5
2800,5,A,20130507,Streak-throated Barwing,Leiotrichidae Sibia waldeni,8
2800,5,B,20130507,Streak-throated Barwing,Leiotrichidae Sibia waldeni,8
850,8,B,20140517,Himalayan Cutia,Leiotrichidae Cutia nipalensis,1
1050,3,A,20140503,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1200,12,A,20140629,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1300,1,B,20120514,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1350,6,B,20140510,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1600,3,A,20130510,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1600,11,B,20140531,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1650,4,A,20130522,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1650,6,A,20140614,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1650,7,A,20140613,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1650,7,B,20140613,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1650,8,A,20140515,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1650,9,A,20140701,Himalayan Cutia,Leiotrichidae Cutia nipalensis,3
1650,9,B,20140701,Himalayan Cutia,Leiotrichidae Cutia nipalensis,3
1650,10,A,20140627,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1700,10,A,20140627,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1700,10,B,20140627,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1700,11,A,20140628,Himalayan Cutia,Leiotrichidae Cutia nipalensis,3
1700,11,B,20140628,Himalayan Cutia,Leiotrichidae Cutia nipalensis,3
1750,1,A,20120517,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1750,11,B,20140612,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1750,12,A,20140629,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1800,5,A,20130507,Himalayan Cutia,Leiotrichidae Cutia nipalensis,1
1850,8,A,20140515,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1850,9,A,20140701,Himalayan Cutia,Leiotrichidae Cutia nipalensis,6
1900,5,A,20130507,Himalayan Cutia,Leiotrichidae Cutia nipalensis,3
1900,11,A,20140609,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1900,11,B,20140609,Himalayan Cutia,Leiotrichidae Cutia nipalensis,4
1900,12,A,20140629,Himalayan Cutia,Leiotrichidae Cutia nipalensis,5
1900,12,B,20140629,Himalayan Cutia,Leiotrichidae Cutia nipalensis,5
1950,3,B,20130515,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1950,8,A,20140515,Himalayan Cutia,Leiotrichidae Cutia nipalensis,1
2050,12,B,20140702,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
2150,8,A,20140515,Himalayan Cutia,Leiotrichidae Cutia nipalensis,1
2150,12,A,20140702,Himalayan Cutia,Leiotrichidae Cutia nipalensis,6
2150,12,B,20140702,Himalayan Cutia,Leiotrichidae Cutia nipalensis,6
2200,5,B,20130507,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
2200,12,A,20140702,Himalayan Cutia,Leiotrichidae Cutia nipalensis,2
1500,2,A,20120523,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1500,5,A,20140629,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,3
1500,6,B,20140510,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,5
1550,5,B,20140513,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,4
1700,9,B,20140701,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1750,6,A,20140614,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1750,6,B,20140614,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1750,9,A,20140701,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,1
1750,9,B,20140701,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,1
1750,11,B,20140612,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1800,7,A,20140613,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,4
1800,7,B,20140613,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,4
1850,10,A,20140627,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1850,10,B,20140627,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1850,12,B,20140629,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
1950,2,B,20120522,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,1
2050,9,A,20140701,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
2050,10,A,20140624,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
2050,10,B,20140624,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
2100,11,A,20140702,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,1
2150,9,A,20140701,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
2200,6,B,20140523,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
2250,7,A,20140615,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,2
2350,6,B,20140523,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,10
2350,12,A,20140702,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,3
2400,12,A,20140702,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,4
2400,12,B,20140702,Grey-sided Laughingthrush,Leiotrichidae Garrulax caerulatus,4
550,5,A,20140528,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,2
650,8,B,20140516,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,2
700,4,A,20140525,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,2
700,8,A,20140516,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,5
700,8,B,20140516,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,5
700,11,A,20140518,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,4
850,10,A,20140603,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,4
850,10,B,20140603,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,4
1050,6,A,20140511,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,5
1100,10,A,20140603,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,2
1200,12,A,20140629,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,6
1300,12,A,20140629,Rufous-vented Laughingthrush,Leiotrichidae Garrulax gularis,5
2500,11,A,20140703,White-throated Laughingthrush,Leiotrichidae Garrulax albogularis,15
2500,11,B,20140703,White-throated Laughingthrush,Leiotrichidae Garrulax albogularis,15
2750,10,B,20140703,White-throated Laughingthrush,Leiotrichidae Garrulax albogularis,6
500,10,B,20140630,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,5
550,2,A,20120526,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,11
550,8,A,20140601,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,4
600,2,A,20120523,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
600,6,A,20140512,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,7
600,7,A,20140611,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
600,7,B,20140611,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
600,12,A,20140630,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,3
750,5,A,20140528,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,7
850,2,A,20120526,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,7
850,10,A,20140603,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,8
850,10,B,20140603,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,8
900,8,B,20140517,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,5
1000,1,A,20120514,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,9
1000,2,B,20120523,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,4
1000,9,B,20140519,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
1000,11,A,20140518,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
1050,12,A,20140629,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,7
1100,3,A,20140503,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,10
1100,12,A,20140629,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,2
1250,5,A,20140527,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
1250,5,B,20140527,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
1250,9,B,20140519,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,2
1300,6,A,20140510,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,8
1300,6,B,20140510,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,8
1350,4,B,20140506,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
1350,9,A,20140512,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,7
1400,9,B,20140512,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,9
1450,7,B,20140614,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
1600,10,A,20140627,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,5
1650,8,A,20140515,White-crested Laughingthrush,Leiotrichidae Garrulax leucolophus,6
200,7,A,20160713,Lesser-necklaced Laughingthrush,Leiotrichidae Garrulax monileger,5
200,3,B,20160709,Lesser-necklaced Laughingthrush,Leiotrichidae Garrulax monileger,4
200,1,A,20160709,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,6
200,8,A,20160713,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,4
200,9,A,20160711,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,2
200,1,A,20160709,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,2
500,4,A,20140608,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,5
550,1,A,20120519,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,2
550,10,A,20140630,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,9
550,10,B,20140630,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,9
550,12,A,20140630,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,5
650,3,A,20140601,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,4
650,3,B,20140601,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,4
850,2,A,20120526,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,6
850,3,A,20140504,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,7
850,6,B,20140511,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,5
950,9,B,20140519,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,3
950,12,A,20140629,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,5
1000,6,A,20140511,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,4
1000,12,A,20140629,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,4
1000,12,B,20140629,Greater-necklaced Laughingthrush,Leiotrichidae Garrulax pectoralis,4
1150,4,A,20140525,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1250,7,A,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1250,7,B,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1250,8,B,20140517,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1250,9,A,20140519,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1250,9,B,20140519,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1300,1,A,20120514,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
1300,1,B,20120514,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1300,2,A,20120523,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1300,4,A,20130528,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1300,6,A,20140510,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,5
1300,7,A,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1300,8,A,20140517,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1300,9,A,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1300,9,B,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1300,11,B,20140531,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1300,12,B,20140629,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1350,1,B,20120516,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,6
1350,3,A,20140502,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1350,7,B,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1350,9,B,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1400,1,A,20120514,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,5
1400,1,B,20120514,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1400,5,A,20140527,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1400,7,A,20140614,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1400,9,A,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
1450,3,A,20140502,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1450,9,B,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1450,11,A,20140531,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1500,3,A,20130510,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1500,5,A,20140629,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1500,10,A,20140627,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1500,11,A,20140531,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1550,2,B,20120526,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1550,5,B,20140513,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1550,7,A,20140614,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1550,9,A,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1550,11,B,20140531,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1600,3,B,20130510,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1600,7,A,20140614,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1600,7,B,20140614,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
1600,9,B,20140512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,5
1600,11,A,20140531,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1600,11,B,20140531,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1650,2,A,20120522,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1650,2,B,20120522,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1650,3,A,20130515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
1650,6,A,20140614,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1650,9,A,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1650,11,A,20140628,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1650,12,A,20140629,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1650,12,B,20140629,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1700,5,A,20130507,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1700,5,B,20130507,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,5
1700,6,B,20140614,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1750,3,B,20130515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1750,4,A,20130522,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1750,7,B,20140613,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1750,8,B,20140515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
1750,11,B,20140612,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1800,4,A,20140509,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1800,4,B,20140509,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1800,7,A,20140613,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1800,7,B,20140613,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1800,8,A,20140515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1800,8,B,20140515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1800,11,B,20140612,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1850,11,A,20140612,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1900,2,A,20120520,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
1900,2,B,20120520,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1900,7,A,20140613,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1900,7,B,20140613,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1900,10,A,20140627,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1900,11,A,20140609,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1900,12,A,20140629,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
1950,8,A,20140515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
1950,9,A,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
1950,9,B,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2000,1,A,20120513,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2000,7,B,20140610,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2000,8,A,20140515,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
2000,10,B,20140624,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2050,9,A,20140701,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,5
2050,12,A,20140702,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
2100,4,B,20140509,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
2100,7,A,20140610,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
2150,2,B,20120522,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2150,10,B,20140624,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2200,4,B,20130516,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2200,5,B,20130507,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2250,3,B,20130512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
2250,7,A,20140615,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2250,12,A,20140702,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2300,2,A,20120520,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2350,3,A,20130512,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2350,6,B,20140523,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,2
2400,5,A,20130507,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2400,11,A,20140702,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2450,7,B,20140616,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,3
2450,8,B,20140522,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2450,12,B,20140702,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2500,12,A,20140702,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,0
2750,4,B,20130518,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,1
2750,11,A,20140703,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
2750,11,B,20140703,Striated Laughingthrush,Leiotrichidae Grammatoptila striata,4
850,10,A,20140603,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
900,8,A,20140517,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1000,11,A,20140518,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1000,12,A,20140629,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1050,3,A,20140503,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,2
1050,4,A,20140525,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1050,9,A,20140519,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1100,3,A,20140503,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1100,6,A,20140511,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1100,9,A,20140519,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,2
1100,12,A,20140629,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
1100,12,B,20140629,Rufous-backed Sibia,Leiotrichidae Leioptila annectens,1
