Elevation,Set,Transect,Date,CommonName,ScientificName,Counts
2650,10,B,20130311,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2650,12,B,20130225,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2700,3,A,20120121,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2700,10,A,20130207,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2700,10,B,20130207,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2800,11,B,20130311,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,3
2200,12,A,20130226,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2250,11,A,20130212,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2250,11,B,20130212,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2300,12,B,20130226,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2350,7,A,20130116,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2450,10,A,20130213,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2500,1,B,20120113,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2500,9,A,20130122,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2500,10,A,20130207,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2650,12,A,20130225,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,4
2300,12,A,20130226,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2350,1,A,20120118,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2450,9,A,20130216,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2450,12,A,20130225,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2600,9,B,20130311,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2800,11,A,20130311,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,5
2200,2,B,20120122,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2400,7,B,20130114,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2600,9,A,20130311,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,6
2500,12,B,20130226,Green-tailed Sunbird,Nectariniidae Aethopyga nipalensis,11
500,2,A,20120124,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
500,3,B,20120130,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
500,10,A,20130209,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
550,5,A,20120216,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
650,6,A,20120218,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
650,9,A,20130123,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
650,11,B,20130228,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
700,7,A,20130117,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
700,12,A,20130312,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
750,5,B,20120216,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1000,10,A,20130209,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1050,7,A,20130117,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1100,8,B,20130120,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1100,9,B,20130227,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1150,1,A,20120126,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1150,9,A,20130123,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,4,A,20120203,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,4,B,20120203,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,6,B,20120220,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1200,7,B,20130115,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1250,1,B,20120126,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1250,7,B,20130117,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1300,5,B,20120217,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1300,8,A,20130128,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1300,8,B,20130128,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1400,4,A,20120203,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1400,10,A,20130208,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1450,11,A,20130228,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
1500,9,A,20130227,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,1
550,4,B,20120212,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
750,9,A,20130123,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
750,9,B,20130123,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
950,2,A,20120125,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1000,11,A,20130219,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1100,8,A,20130120,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1150,7,B,20130117,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1200,6,A,20120220,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1200,9,A,20130227,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1200,9,B,20130227,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,6,A,20120218,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1250,7,A,20130117,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1300,11,B,20130219,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
1500,9,B,20130227,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,2
650,8,A,20130302,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
950,1,A,20120126,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
950,9,A,20130123,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1200,8,A,20130128,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1200,8,B,20130128,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1250,3,A,20120202,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1250,3,B,20120202,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
1350,7,B,20130117,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,3
500,5,B,20120217,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,4
1300,3,B,20120130,Black-breasted Sunbird,Nectariniidae Aethopyga saturata,4
500,12,B,20130312,Crimson Sunbird,Nectariniidae Aethopyga siparaja,1
650,2,A,20120125,Streaked Spiderhunter,Nectariniidae Arachnothera magna,0
550,7,A,20130312,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
700,7,B,20130117,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
1500,7,B,20130115,Streaked Spiderhunter,Nectariniidae Arachnothera magna,1
500,11,A,20130313,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
650,8,A,20130302,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
650,10,A,20130215,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
750,11,A,20130228,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
800,6,A,20120220,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
800,8,A,20130128,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
800,8,B,20130128,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
800,9,A,20130227,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
800,11,A,20130313,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
1500,7,A,20130115,Streaked Spiderhunter,Nectariniidae Arachnothera magna,2
500,12,A,20130312,Streaked Spiderhunter,Nectariniidae Arachnothera magna,3
650,3,A,20120202,Streaked Spiderhunter,Nectariniidae Arachnothera magna,3
650,4,B,20120212,Streaked Spiderhunter,Nectariniidae Arachnothera magna,3
650,3,B,20120202,Streaked Spiderhunter,Nectariniidae Arachnothera magna,4
650,4,A,20120212,Streaked Spiderhunter,Nectariniidae Arachnothera magna,4
650,5,A,20120216,Streaked Spiderhunter,Nectariniidae Arachnothera magna,5
650,1,A,20120126,Streaked Spiderhunter,Nectariniidae Arachnothera magna,6
650,5,B,20120216,Streaked Spiderhunter,Nectariniidae Arachnothera magna,6
500,11,B,20130313,Maroon Oriole,Oriolidae Oriolus traillii,1
600,5,A,20120217,Maroon Oriole,Oriolidae Oriolus traillii,1
600,10,A,20130209,Maroon Oriole,Oriolidae Oriolus traillii,1
650,1,A,20120126,Maroon Oriole,Oriolidae Oriolus traillii,1
650,6,A,20120218,Maroon Oriole,Oriolidae Oriolus traillii,1
700,3,B,20120130,Maroon Oriole,Oriolidae Oriolus traillii,1
750,9,A,20130123,Maroon Oriole,Oriolidae Oriolus traillii,1
800,1,A,20120219,Maroon Oriole,Oriolidae Oriolus traillii,1
800,1,B,20120219,Maroon Oriole,Oriolidae Oriolus traillii,1
800,4,A,20120203,Maroon Oriole,Oriolidae Oriolus traillii,1
800,6,A,20120220,Maroon Oriole,Oriolidae Oriolus traillii,1
850,6,A,20120218,Maroon Oriole,Oriolidae Oriolus traillii,1
1250,2,B,20120125,Maroon Oriole,Oriolidae Oriolus traillii,1
1250,12,A,20130313,Maroon Oriole,Oriolidae Oriolus traillii,1
500,6,A,20120206,Maroon Oriole,Oriolidae Oriolus traillii,2
550,3,A,20120219,Maroon Oriole,Oriolidae Oriolus traillii,2
550,5,B,20120216,Maroon Oriole,Oriolidae Oriolus traillii,2
650,4,A,20120212,Maroon Oriole,Oriolidae Oriolus traillii,2
650,9,B,20130123,Maroon Oriole,Oriolidae Oriolus traillii,2
700,7,A,20130117,Maroon Oriole,Oriolidae Oriolus traillii,2
700,8,B,20130128,Maroon Oriole,Oriolidae Oriolus traillii,2
800,3,A,20120130,Maroon Oriole,Oriolidae Oriolus traillii,2
900,7,B,20130115,Maroon Oriole,Oriolidae Oriolus traillii,2
1000,8,A,20130120,Maroon Oriole,Oriolidae Oriolus traillii,2
1250,12,B,20130313,Maroon Oriole,Oriolidae Oriolus traillii,2
800,9,A,20130227,Maroon Oriole,Oriolidae Oriolus traillii,3
1000,12,B,20130312,Maroon Oriole,Oriolidae Oriolus traillii,3
2000,7,B,20130114,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,2
2450,9,A,20130216,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,5
2450,9,B,20130216,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,5
2350,8,B,20130119,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,8
2200,2,B,20120122,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,12
2500,4,B,20120204,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,14
2250,1,A,20120118,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,15
2250,1,B,20120118,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,15
2250,3,A,20120201,Black-spotted Yellow-Tit,Paridae Machlolophus spilonotus,15
550,2,A,20120125,Sultan Tit,Paridae Melanochlora sultanea,3
700,7,B,20130117,Sultan Tit,Paridae Melanochlora sultanea,4
1100,12,A,20130312,Sultan Tit,Paridae Melanochlora sultanea,4
1550,8,A,20130121,Sultan Tit,Paridae Melanochlora sultanea,4
550,2,B,20120125,Sultan Tit,Paridae Melanochlora sultanea,5
500,4,A,20120203,Sultan Tit,Paridae Melanochlora sultanea,6
700,7,A,20130117,Sultan Tit,Paridae Melanochlora sultanea,6
1000,8,A,20130120,Sultan Tit,Paridae Melanochlora sultanea,6
1450,7,A,20130117,Sultan Tit,Paridae Melanochlora sultanea,6
1250,8,B,20130121,Sultan Tit,Paridae Melanochlora sultanea,7
1350,4,A,20120212,Sultan Tit,Paridae Melanochlora sultanea,7
1000,8,B,20130120,Sultan Tit,Paridae Melanochlora sultanea,9
1650,10,A,20130214,Sultan Tit,Paridae Melanochlora sultanea,10
1750,10,B,20130214,Sultan Tit,Paridae Melanochlora sultanea,10
1300,10,A,20130208,Sultan Tit,Paridae Melanochlora sultanea,11
2200,7,B,20130114,Green-backed Tit,Paridae Parus monticolus,1
1750,2,A,20120123,Green-backed Tit,Paridae Parus monticolus,2
550,2,A,20120125,Green-backed Tit,Paridae Parus monticolus,12
2800,2,B,20120122,Coal Tit,Paridae Periparus ater,8
2750,2,B,20120123,Rufous-vented Tit,Paridae Periparus rubidiventris,8
2650,9,A,20130216,Yellow-browed Tit,Paridae Sylviparus modestus,3
2100,2,A,20120122,Yellow-browed Tit,Paridae Sylviparus modestus,6
2100,2,B,20120122,Yellow-browed Tit,Paridae Sylviparus modestus,6
2250,3,A,20120201,Yellow-browed Tit,Paridae Sylviparus modestus,9
2350,2,A,20120123,Yellow-browed Tit,Paridae Sylviparus modestus,9
2450,4,A,20120213,Yellow-browed Tit,Paridae Sylviparus modestus,9
2500,4,B,20120204,Yellow-browed Tit,Paridae Sylviparus modestus,9
2450,9,A,20130216,Yellow-browed Tit,Paridae Sylviparus modestus,10
2450,9,B,20130216,Yellow-browed Tit,Paridae Sylviparus modestus,10
2600,11,A,20130210,Yellow-browed Tit,Paridae Sylviparus modestus,10
2450,4,B,20120213,Yellow-browed Tit,Paridae Sylviparus modestus,12
2300,6,A,20120214,Yellow-browed Tit,Paridae Sylviparus modestus,14
2300,6,B,20120214,Yellow-browed Tit,Paridae Sylviparus modestus,14
2350,3,A,20120201,Yellow-browed Tit,Paridae Sylviparus modestus,14
2350,3,B,20120201,Yellow-browed Tit,Paridae Sylviparus modestus,14
2150,9,A,20130311,Yellow-browed Tit,Paridae Sylviparus modestus,15
2150,9,B,20130311,Yellow-browed Tit,Paridae Sylviparus modestus,15
600,7,B,20130117,Eyebrowed Wren-babbler,Pellorneidae Napothera epilepidota,1
700,8,B,20130128,Puff-throated Babbler,Pellorneidae Pellorneum ruficeps,1
1650,5,B,20120211,Long-billed Wren-babbler,Pellorneidae Rimator malacoptilus,1
1750,5,A,20120211,Long-billed Wren-babbler,Pellorneidae Rimator malacoptilus,1
1400,12,A,20130312,Long-billed Wren-babbler,Pellorneidae Rimator malacoptilus,2
2500,2,B,20120122,Long-billed Wren-babbler,Pellorneidae Rimator malacoptilus,2
1700,12,A,20130226,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,1
2650,10,A,20130311,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,3
2150,9,A,20130311,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,10
2150,9,B,20130311,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,10
1850,2,A,20120123,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,11
1200,10,A,20130209,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,15
1750,2,A,20120123,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,15
1750,2,B,20120123,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,15
1850,1,A,20120118,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,16
1850,1,B,20120118,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,16
1300,7,A,20130115,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,20
1300,7,B,20130115,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,20
1700,3,A,20120121,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,20
1350,10,A,20130215,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,25
1500,5,A,20120217,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,25
1750,3,A,20120201,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,25
1600,9,A,20130214,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,30
1600,9,B,20130214,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,30
1650,1,A,20120118,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,30
1650,1,B,20120118,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,30
1850,5,B,20120211,Rufous-winged Fulvetta,Pellorneidae Schoeniparus castaneceps,30
1400,9,B,20130227,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,6
1500,9,B,20130227,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,8
1600,3,A,20120121,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,8
1600,3,B,20120121,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,8
1700,3,A,20120121,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,9
2300,2,B,20120122,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,14
1200,9,A,20130227,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1300,7,A,20130115,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1300,7,B,20130115,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1350,10,A,20130215,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1400,11,A,20130219,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1400,11,B,20130219,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1700,9,B,20130122,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
1750,12,B,20130220,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
2100,5,A,20120210,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
2100,5,B,20120210,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
2200,9,A,20130122,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
2250,9,A,20130216,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,15
2250,2,A,20120123,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,17
2100,11,A,20130210,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,18
2100,11,B,20130210,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,18
1300,12,B,20130312,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
1550,10,B,20130215,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
1600,9,B,20130214,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
1650,11,A,20130212,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
1700,8,B,20130118,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
2000,5,B,20120210,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
2350,12,A,20130225,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,20
1300,3,A,20120130,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,22
2350,3,A,20120201,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,25
2150,9,A,20130311,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,30
2150,9,B,20130311,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,30
1650,5,B,20120211,Yellow-throated Fulvetta,Pellorneidae Schoeniparus cinereus,32
1450,12,A,20130313,Chestnut-breasted Hill-partridge,Phasianidae Arborophila mandellii,1
1450,11,A,20130228,Chestnut-breasted Hill-partridge,Phasianidae Arborophila mandellii,4
1500,12,A,20130312,Chestnut-breasted Hill-partridge,Phasianidae Arborophila mandellii,4
1350,1,A,20120126,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,1
1400,10,A,20130208,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,1
1400,10,B,20130208,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,1
1700,4,A,20120204,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,1
1700,5,A,20120209,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,1
1350,9,A,20130312,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,2
1350,9,B,20130312,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,2
1350,10,B,20130215,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,2
1400,8,A,20130120,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,2
1600,4,A,20120203,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,2
1650,5,B,20120211,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,2
1350,6,B,20120218,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,3
1350,7,A,20130117,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,3
1550,5,A,20120216,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,3
1900,5,A,20120209,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,3
1500,4,B,20120203,Rufous-throated Hill-partridge,Phasianidae Arborophila rufogularis,5
1500,2,A,20120124,Common Hill-partridge,Phasianidae Arborophila torqueola,1
1800,12,A,20130226,Common Hill-partridge,Phasianidae Arborophila torqueola,1
2400,3,A,20120131,Common Hill-partridge,Phasianidae Arborophila torqueola,1
2400,12,B,20130226,Common Hill-partridge,Phasianidae Arborophila torqueola,1
2600,8,A,20130118,Common Hill-partridge,Phasianidae Arborophila torqueola,1
1700,7,A,20130114,Common Hill-partridge,Phasianidae Arborophila torqueola,2
2350,8,B,20130119,Common Hill-partridge,Phasianidae Arborophila torqueola,2
2350,11,A,20130212,Common Hill-partridge,Phasianidae Arborophila torqueola,2
2350,11,B,20130212,Common Hill-partridge,Phasianidae Arborophila torqueola,2
2400,2,A,20120122,Common Hill-partridge,Phasianidae Arborophila torqueola,2
2250,2,A,20120123,Common Hill-partridge,Phasianidae Arborophila torqueola,4
700,11,B,20130313,Red Junglefowl,Phasianidae Gallus gallus,1
750,8,A,20130302,Red Junglefowl,Phasianidae Gallus gallus,1
900,7,A,20130115,Red Junglefowl,Phasianidae Gallus gallus,4
1250,9,B,20130123,Kaleej Pheasant,Phasianidae Lophura leucomelanos,1
1550,9,A,20130312,Kaleej Pheasant,Phasianidae Lophura leucomelanos,1
900,7,A,20130115,Kaleej Pheasant,Phasianidae Lophura leucomelanos,2
1000,3,A,20120130,Kaleej Pheasant,Phasianidae Lophura leucomelanos,2
1000,9,B,20130227,Kaleej Pheasant,Phasianidae Lophura leucomelanos,2
1750,9,A,20130214,Kaleej Pheasant,Phasianidae Lophura leucomelanos,2
1700,9,A,20130122,Kaleej Pheasant,Phasianidae Lophura leucomelanos,3
950,11,A,20130228,Grey Peacock-Pheasant,Phasianidae Polyplectron bicalcaratum,1
1350,8,A,20130121,Grey Peacock-Pheasant,Phasianidae Polyplectron bicalcaratum,1
1450,1,B,20120126,Blyth's Tragopan,Phasianidae Tragopan blythii,1
2250,11,B,20130212,Blyth's Tragopan,Phasianidae Tragopan blythii,1
1500,9,B,20130227,Chestnut-crowned Warbler,Phylloscopidae Phylloscopus castaniceps,1
1700,12,A,20130226,Chestnut-crowned Warbler,Phylloscopidae Phylloscopus castaniceps,2
1700,12,B,20130226,Chestnut-crowned Warbler,Phylloscopidae Phylloscopus castaniceps,2
